docDOI,docSection,docAuthor,docTitle,docAcceptDate,docPaymentDate,docPublishDate,docPrintIssue,docPrintNotes,docNumPagesPrint,docEditor,docCoordinator,docProofReader,docSE1,docSE2,docEnteredDate,docCopyEditBeginDate,docCopyEditCompleteDate,docSendSEDate,docReturnSEDate,docSendAuthorDate,docReturnAuthorDate,docFinalizeDate,docOpenAccess,docTranslation,docAdConflicts,docCollectionCode1
170380,Analysis,Denburg,Public drug policy for children in Canada,21-Jun-17,,31-Jul-17,, To KP to review AU reply July 4; replied july 4,5,Lea,Olivier,Olivier,KP,,26-Jun-17,27-Jun-17,28-Jun-17,29-Jun-17,29-Jun-17,29-Jun-17,30-Jun-17,5-Jul-17,FALSE,FALSE,"pediatrics, drug policy and regulation, drug companies","165, 72, 186, 113"
69274,Letter,Weiss,The buck must stop somewhere,21-Feb-18,,11-Jun-18, ,"KP: Post, Publish and consider for Print",1,Vicky,Erin D,Olivier,KP,,23-Feb-18,30-Apr-18,1-May-18,1-May-18,2-May-18,2-May-18,2-May-18,2-May-18,TRUE,TRUE,,
69272,Letter,Loh,What constitutes a public health response to the opioid overdose epidemic?,21-Feb-18,,28-May-18, ,"DK: Post, Publish and consider for Print",1,Vicky,Olivier,Olivier,DK,,26-Feb-18,1-May-18,2-May-18,2-May-18,3-May-18,,,9-May-18,TRUE,TRUE,,
69262,Letter,Campbell,RE: What can be done to combat frailty?,21-Feb-18,,,,DK: delete and email to corresponding author as you suggest.,,,NA,,,,,,,,,,,,TRUE,TRUE,,
171508,Coda,Hancock,Addressing and reducing health inequalities,21-Dec-17,,22-Jan-18,February 2018,selected as possible content for Santé inc,1,Kate,Erin D,Olivier,KP,NA,21-Dec-17,3-Jan-18,3-Jan-18,3-Jan-18,3-Jan-18,4-Jan-18,4-Jan-18,8-Jan-18,FALSE,FALSE,"public health, inequality","10, 170, 113, 538"
170953,Commentary,Pace,Deep sedation for colonoscopy is unnecessary and wasteful,21-Dec-17,,12-Feb-18,,Waiting for permission for personal communication form from N. Baxter; rec'd Jan. 19,2,Lea,Erin D,Olivier,KP,,2-Jan-18,12-Jan-18,15-Jan-18,15-Jan-18,16-Jan-18,16-Jan-18,19-Jan-18,22-Jan-18,FALSE,FALSE,"Anesthesia, colonoscopy, propofol, sedation, gastroenterology","10, 150, 153, 93"
170776,Review,Legge,Managing premature atherosclerosis in patients with chronic inflammatory diseases,21-Dec-17,,9-Apr-18,,,10,Lea,Erin D,Olivier,KP,DK,2-Jan-18,25-Jan-18,9-Feb-18,9-Feb-18,15-Feb-18,15-Feb-18,26-Feb-18,8-Mar-18,FALSE,FALSE,"Cardiovascular medicine, rheumatology, rheumatoid arthritis, psoriatic arthritis, chronic inflammatory diseases","151, 158, 105"
68823,Letter,Morton,EHR and physician burnout,21-Dec-17,,,,DK: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
161093,Commentary,Sharma,Enhancing implementation research within Canada’s investments in the health of women and children globally,21-Dec-16,,6-Mar-17,,,2,Lea,Olivier,,KP,,3-Jan-17,1-Feb-17,1-Feb-17,1-Feb-17,3-Feb-17,3-Feb-17,7-Feb-17,,FALSE,FALSE,"Women's health, childres' health, global health investments","159, 200, 10"
170982,Coda,Kidd,Enjoy every sandwich,21-Aug-17,,25-Sep-17,October 2017,,1,Leesa/Lea,Olivier,Olivier,BJS,NA,21-Aug-17,21-Aug-17,21-Aug-17,21-Aug-17,28-Aug-17,5-Sep-17,6-Sep-17,7-Sep-17,TRUE,TRUE,"Medical humanities, cancer, family, oncology","474, 207"
170244,Practice,Alcántara-Reifs,Superimposed lateralized exanthem in a 30-year-old woman,21-Apr-17,,11-Sep-17,,,1,Vicky,Erin D,Olivier,,,11-May-17,27-Jul-17,31-Jul-17,31-Jul-17,12-Aug-17,15-Aug-17,18-Aug-17,22-Aug-17,FALSE,FALSE,"dermatology, viral infections, infectious diseases","504, 22, 154"
161395,Practice,McLeod,Medical cannabinoids,21-Apr-17,,31-Jul-17,September 2017,,1,Lea,Erin D,Olivier,DK,,26-Apr-17,22-Jun-17,22-Jun-17,22-Jun-17,10-Jul-17,10-Jul-17,11-Jul-17,11-Jul-17,FALSE,FALSE,"cannabinoids, THC, cannabidiol, marijuana","514, 500, 20, 155"
170359,True or false quiz,Crain,"67. Dialysis provided in a clinical setting offers improved clinical health benefits compared to self-care, home-based treatment",21-Apr-17,,22-Jan-18,,,,Lea,,,,,,,,,,,,,TRUE,TRUE,,
171117,Editorial,Walji,Healthy interpretation,20-Sep-17,,16-Oct-17,December 2017,,1,Lea,Erin D,Olivier,KP,,20-Sep-17,21-Sep-17,21-Sep-17,21-Sep-17,25-Sep-17,25-Sep-17,27-Sep-17,27-Sep-17,TRUE,TRUE,"Health services, language services, health care in Canada","10, 346, 165"
733548,Letter,Jargin,Father of pathology and macroglossia,20-Oct-17,,,,KP: Okay… Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
161005,Practice,Choi,Ocular surface squamous neoplasia in a patient with AIDS,20-Oct-16,,15-May-17,,,2,Vicky,Olivier,,,,20-Oct-16,28-Mar-17,30-Mar-17,30-Mar-17,4-Apr-17,5-Apr-17,10-Apr-17,11-Apr-17,FALSE,FALSE,"ophthalmology, cancer, HIV/AIDS","504, 60, 490"
161206,Commentary,Moynihan,Improving coverage of medical research in a changing media environment,20-Oct-16,,18-Apr-17,July 2017,,2,Kate S,Erin D,,KP,NA,20-Oct-16,11-Nov-16,15-Nov-16,15-Nov-16,16-Nov-16,16-Nov-16,17-Nov-16,18-Nov-16,FALSE,FALSE,None,166
160640,Practice,Narula,Preventive care for a 35-year-old woman with inflammatory bowel disease,20-Oct-16,,13-Feb-17,April 2017,,2,Sarah,Erin D,,DK,NA,21-Oct-16,31-Oct-16,3-Nov-16,3-Nov-16,17-Nov-16,17-Nov-16,17-Nov-16,21-Nov-16,FALSE,FALSE,"vaccination, irritable bowel disease, Crohn disease, colitis, immunosuppression, corticosteroids, infliximab, adalimumab","433, 191, 153, 525, 516"
171389,Editorial,Patrick,Health services research: a special CMAJ focus,20-Nov-17,,11-Dec-17,January 2018,"DK needed to make some changes, so re-sent to FT Nov 27",1,Vicky,Olivier,Olivier,,,20-Nov-17,20-Nov-17,20-Nov-17,21-Nov-17,21-Nov-17,21-Nov-17,21-Nov-17,27-Nov-17,TRUE,TRUE,"Health services, CIHR, CIHI, Canadian government","10, 462, 113, 165, 456, 171"
170165,Humanities,McLennan,"“Johnny, how did you end up on five psychotropic medications?”",20-Mar-17,,10-Oct-17,November 2017,,2,Vicky,Erin D,Olivier,BJS,,23-Mar-17,8-Aug-17,15-Aug-17,15-Aug-17,16-Aug-17,17-Aug-17,17-Aug-17,22-Aug-17,FALSE,FALSE,"Psychotropic drugs, autism, youth and adolescents, care homes","526, 383, 86, 225, 208, 390 "
732973,Letter,Tanuseputro,"Response to Weiss, 732941",20-Mar-17,,1-May-17,June 2017,,,Lea,Erin,,,,,,,,,,,,TRUE,TRUE,,
732967,Letter,Smith,"""Of negative worth""",20-Mar-17,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,
732969,Letter,Wiwanitkit,"""under diagnosis and missed diagnosis of Zika virus infection""",20-Mar-17,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,
170261,Commentary,Enns,Canada needs a holistic First Nations health strategy,20-Jun-17,,8-Aug-17,,,2,Vicky,Olivier,Olivier,,,22-Jun-17,5-Jul-17,12-Jul-17,12-Jul-17,14-Jul-17,14-Jul-17,14-Jul-17,17-Jul-17,FALSE,FALSE,"Indigenous health, public health, First Nations people, health policy, government","370, 456, 165"
733352,Letter,Giles,Is referral necessary for abnormal bleeding?,20-Jul-17,,6-Nov-17,,KP: post and publish,1,Lea,Erin,Olivier,DK,,,13-Oct-17,13-Oct-17,13-Oct-17,16-Oct-17,16-Oct-17,16-Oct-17,17-Oct-17,TRUE,TRUE,,
68999,Letter,Egidi ,Is aldosteronism really a relatively common cause of hypertension? ,20-Jan-18,,3-Apr-18, ,"DK: post, publish and consider for print, using DK version PRINT with the authors’ response",,Kate,Erin D,Olivier,DK,NA,25-Jan-18,22-Feb-18,22-Feb-18,22-Feb-18,26-Feb-18,26-Feb-18,27-Feb-18,1-Mar-18,TRUE,TRUE,,
180209,Commentary,Donroe,Narrowing the treatment gap in the management of opioid use disorder,20-Feb-18,,5-Mar-18,,,2,Kate,Olivier,Olivier,DK,NA,20-Feb-18,20-Feb-18,20-Feb-18,20-Feb-18,20-Feb-18,20-Feb-18,21-Feb-18,21-Feb-18,FALSE,FALSE,"opioids, addiction medicine, pain treatment","7, 383, 538"
69260,Letter,Brown,RE: Doctors don't need to refer for MAiD,20-Feb-18,,4-Jun-18, ,"DK: Post, Publish and consider for Print",1,Lea,Olivier,Olivier,KP,,22-Feb-18,6-Apr-18,6-Apr-18,6-Apr-18,10-Apr-18,10-Apr-18,18-Apr-18,,TRUE,TRUE,,
69261,Letter,Galessiere,RE: Maid referral,20-Feb-18,,4-Jun-18, ,"DK: Post, Publish and consider for Print",1,Lea,Erin D,Erin,KP,NA,23-Feb-18,6-Apr-18,6-Apr-18,6-Apr-18,6-Apr-18,,,10-Apr-18,TRUE,TRUE,,
69259,Letter,Singh,RE: Genetic revolution revealing hundred-dollar genome: a health care cart before the genomic horse [pair with 69223 for print],20-Feb-18,,23-Apr-18,May 2018,"DK Post publish print. Now that I have read all the letters, I think this one should be published in the same issue as 69223 online and in print. See email",1,Lea,Erin D,Erin,DK,NA,22-Feb-18,4-Apr-18,4-Apr-18,4-Apr-18,5-Apr-18,5-Apr-18,5-Apr-18,6-Apr-18,TRUE,TRUE,,
161407,Practice,Shiiya,Cold agglutin disease presenting as livedo racemosa,20-Dec-16,,5-Jun-17,,,1,Vicky,Erin D,Olivier,DK,,29-Dec-16,28-Mar-17,4-Apr-17,4-Apr-17,5-Apr-17,6-Apr-17,7-Apr-17,2-May-17,FALSE,FALSE,"dermatology, hematology ","504, 22, 76"
732638,Letter,Antoniou,"Response to Haertter, 732623",20-Dec-16,,27-Feb-17,May 2017,Post and consider for print,,Erin ,Olivier,,,,,,,,,,,,TRUE,TRUE,,
732632,Letter,Ian Ball (Linked to News),Availability of MAID … Therapeutic ,20-Dec-16,,6-Mar-17,July 2017,Post and consider for print,,Erin,Erin,,,,,,,,,,,,TRUE,TRUE,,
161182,Commentary,LeBlanc,Developmental surveillance of young children in clinical settings: Time to step out or step up?,20-Apr-17,,23-May-17,,KP request for May 22 publication ahead of May 31 CPS conference,2,Vicky,Olivier,Olivier,KP,,21-Apr-17,21-Apr-17,26-Apr-17,26-Apr-17,1-May-17,1-May-17,2-May-17,2-May-17,FALSE,FALSE,"health policy, pediatrics, developmental delay, screening","72, 105, 189"
733094,Letter,Downar,"Response to  Costantini, 733083",20-Apr-17,,12-Jun-17,July 2017,0,,Lea,Erin,,,,,,,,,,,,TRUE,TRUE,,
171265,Editorial,Collier,A call for clarity and quality in medical writing,19-Oct-17,,20-Nov-17,May 2018,,1,Vicky,Erin D,Erin,,,19-Oct-17,20-Oct-17,24-Oct-17,24-Oct-17,26-Oct-17,27-Oct-17,30-Oct-17,31-Oct-17,TRUE,TRUE,"Plain language, writing, editing","169, 346, 474"
733539,Letter,Ratti,Tax changes should be seen as a gateway to a larger discussion on public healthcare reform in Canada,19-Oct-17,,8-Jan-18,March 2018,"DK: Glad they engaged! Post, Publish and consider for Print",1,Lea,Erin D,Olivier,DK,,23-Oct-17,24-Nov-17,24-Nov-17,24-Nov-17,27-Nov-17,27-Nov-17,29-Nov-17,4-Dec-17,TRUE,TRUE,,
732446,Letter,Patel,In support  for a gender-neutral HPV ….,19-Oct-16,,23-Jan-17,February 2017,Use KP verion,,Erin,Olivier,,,,,,,,,,,,TRUE,TRUE,,
170259,Practice,Sawatzky,Type 2 diabetes in a 4-year-old child,19-May-17,,4-Jul-17,August 2017,,3,Vicky,Erin D,Olivier,DK,,23-May-17,26-May-17,1-Jun-17,1-Jun-17,14-Jun-17,14-Jun-17,15-Jun-17,16-Jun-17,FALSE,FALSE,"diabetes, pediatrics","518, 24, 72, 370"
171233,Review,Belan,Lifestyle modifications and weight loss for women with obesity and infertility,19-Mar-18,,18-Jun-18,,,5,Kate,Erin D,Erin,KP,DK,21-Mar-18,29-Mar-18,4-Apr-18,4-Apr-18,18-Apr-18,20-Apr-18,25-Apr-18,2-May-18,FALSE,FALSE,"obesity and overweight, fertility, assisted reproductive technologies, weight loss, lifestyle modification, women's health, newborn health","334, 202, 415, 159"
170920,Review,Warrick,Care of Community-Dwelling Older Adults with Dementia and Their Caregivers,19-Mar-18,,3-Jul-18,,,5,Lea,Olivier,,,,,17-May-18,,,,,,,FALSE,FALSE,,
69523,Letter,Li,Author's reply,19-Mar-18,,,,DK: Post and Publish only (publish with Joob 69471 ),1,,Erin D,,,,20-Mar-18,,,,,,,,TRUE,TRUE,,
733350,Letter,Muraca,Response to “Data limitations may affect conclusions in study of vaginal delivery at midpelvic station”,19-Jul-17,,30-Oct-17,,KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. KP: post and publish. ,,Vicky,Olivier,,,,,,,,,,,28-Sep-17,TRUE,TRUE,,
180076,Commentary,Hegele,Whole genome sequencing in the clinic: empowerment or too much information?,19-Jan-18,,5-Feb-18,March 2018,to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151to be early released Sat Feb 3.  linked to 171151,2,Vicky,Olivier,Olivier,KP,,19-Jan-18,19-Jan-18,19-Jan-18,19-Jan-18,19-Jan-18,19-Jan-18,22-Jan-18,23-Jan-18,TRUE,FALSE,"genes, genetics genome sequencing, genome, inherited conditions","488, 180, 171"
69226,Letter,Deshauer,RESPONSE TO ROMNEY: clarification Regarding the Treatment of Pregnant Women with Subclinical Hypothyroidism,19-Feb-18,,30-Apr-18,June 2018,"DK. Post publish and consider for print. Comments: Also, please publish and consider for print the letter from Dr. Romney in the same issue: http://www.cmaj.ca/content/189/28/E941/tab-e-letters Thanks!",1,Kate,Olivier,Erin,DK,NA,22-Feb-18,29-Mar-18,3-Apr-18,3-Apr-18,4-Apr-18,4-Apr-18,6-Apr-18,10-Apr-18,TRUE,TRUE,,
68813,Letter,Poonai,"Response to 68802 Kendall, which was a response to Poonai's research 170017",19-Dec-17,,,,DK: Please consider for print only if the Kendall letter has been flagged for that too (it hasn't),,,NA,,,,,,,,,,,,TRUE,TRUE,,
732494,Letter,Brian Day,Re: The Canada Health Act,19-Dec-16,,9-Jan-17,January 2017,,,Erin,Erin,,,,,,,,,,,,TRUE,TRUE,,
161467,True or false quiz,Crain,61. Buprenorphine/naloxone is more effective than methadone for maintaining abstinence from opioid use,19-Dec-16,,26-Oct-17,,,,Lea,,,,,,,,,,,,,TRUE,TRUE,,
170393,Analysis,Pendharkar,Testing and treatment for obstructive sleep apnea in Canada: funding models must change,18-Sep-17,,11-Dec-17,January 2018,publish after linked 170296-rev. 25 Oct: KP sent for SE2 review,4,Vicky,Olivier,,DK,,19-Sep-17,21-Oct-17,24-Oct-17,24-Oct-17,30-Oct-17,1-Nov-17,5-Nov-17,15-Nov-17,FALSE,FALSE,"obstructive sleep apnea, CPAP, polysomnography, oral applicances","533, 165, 383, 50, 157, 10 "
171002,Commentary,Urbanoski,Equity in substance use treatment among Indigenous peoples in Canada,18-Sep-17,,6-Nov-17,November 2017,linked to 160778-res scheduled for Oct 23,2,Lea,Olivier,Olivier,KP,,19-Sep-17,21-Sep-17,22-Sep-17,22-Sep-17,25-Sep-17,27-Sep-17,28-Sep-17,2-Oct-17,FALSE,FALSE,"Health services, vulnerable populations, Aboriginal medicine, addiction medicine, research methods","10, 538, 370, 7, 171"
170561,Review,Turvey,Newborn screening for severe combined immunodeficiency: a primer for clinicians,18-Oct-17,,18-Dec-17,May 2018,,7,Vicky,Olivier,Olivier,KP,DK,25-Oct-17,22-Nov-17,24-Nov-17,24-Nov-17,29-Nov-17,29-Nov-17,4-Dec-17,4-Dec-17,FALSE,FALSE,"Newborns, testing, screening, diagnostics, pediatrics ","197, 71, 72, 105, 383, 537"
733536,Letter,Beaule,Urgent care access: finding solutions that match causation,18-Oct-17,,15-Jan-18,March 2018,"DK: Post, Publish and consider for Print",1,Lea,Erin D,Olivier,,,19-Oct-17,28-Nov-17,28-Nov-17,28-Nov-17,4-Dec-17,4-Dec-17,4-Dec-17,5-Dec-17,TRUE,TRUE,,
733532,Letter,Rehman,Thrombophilia testing in venous thromboembolism,18-Oct-17,,12-Feb-18,April 2018,"Postpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respondPostpone until response received? AUTHORS PLAN TO RESPOND. (MS 27 Nov 17) DK: Post, Publish and consider for Print. Please contact authors to respond",,Vicky,Olivier,Olivier,,,19-Oct-17,13-Dec-17,13-Dec-17,13-Dec-17,14-Dec-17,15-Dec-17,17-Dec-17,19-Dec-17,TRUE,TRUE,,
733534,Letter,Desapriya,Response to Desapriya 733161,18-Oct-17,,,,DK: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
160912,Practice,Shikino,Bazex syndrome,18-Oct-16,,1-May-17,,,1,Vicky,Erin D,Olivier,,,20-Oct-16,15-Mar-17,20-Mar-17,20-Mar-17,26-Mar-17,27-Mar-17,27-Mar-17,29-Mar-17,FALSE,FALSE,"dermatology, cancer","504, 207, 22"
160712,Practice,Erdle,A six-year-old boy with autism and left hip pain,18-Oct-16,,21-Feb-17,March 2017,,4,Kate S,Olivier,Olivier,DK,NA,19-Oct-16,4-Nov-16,7-Nov-16,7-Nov-16,21-Nov-16,22-Nov-16,25-Nov-16,28-Nov-16,FALSE,FALSE,"nutrition, vitamin/mineral supplements","33, 86, 515"
180513,Practice,Koushk Jalali,,18-May-18,,,,,,,Olivier,,,,,,,,,,,,FALSE,FALSE,,
69951,Letter,Hollis,RE: New generic pricing scheme maintains high prices and risks of shortages,18-May-18,,,,"DK: Post, Publish and consider for Print",,,Erin,,,,18-May-18,,,,,,,,TRUE,TRUE,,
733161,Letter,Desapriya,Sensible approaches to manage current opioid crisis,18-May-17,,18-Sep-17,,,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
170415,Practice,McDonald,Rebound adrenal insufficiency after withdrawal of ritonavir in a 65-year-old man using inhaled budesonide,18-Jul-17,,18-Sep-17,December 2017,,4,Lea,Erin D,Vicky,DK,,19-Jul-17,1-Aug-17,4-Aug-17,4-Aug-17,14-Aug-17,16-Aug-17,28-Aug-17,30-Aug-17,TRUE,FALSE,"adverse drug reactions, polypharmacy, pharmacology, toxicology, geriatric medicine","518, 185, 328, 390, 271, 398, 383"
171005,Humanities,Breslin,The status quo bias and decisions to withdraw life-sustaining treatment,18-Jan-18,,5-Mar-18,May 2018,,3,Vicky,Olivier,Olivier,DK,,22-Jan-18,13-Feb-18,13-Feb-18,13-Feb-18,14-Feb-18,14-Feb-18,14-Feb-18,14-Feb-18,FALSE,FALSE,"End-of-life care and decisions, ethics, humanities, ","527, 109, 467, 355"
171182,Humanities,Ali,A note to Aaron,18-Dec-17,,12-Mar-18,,19 Feb: Reminder sent to AU,2,Vicky,Erin D,Erin D,BJS,,19-Dec-17,6-Feb-18,9-Feb-18,9-Feb-18,12-Feb-18,13-Feb-18,20-Feb-18,20-Feb-18,FALSE,FALSE,"Pediatrics, mortality, sepsis, parents, children, emergency","526, 72, 474, 2, 383, 537"
170206,Guideline,Puligandla,Diagnosis and management of congenital diaphragmatic hernia: a clinical practice guideline ,18-Dec-17,,29-Jan-18,February 2018,DK looking for commentary,10,Vicky,Olivier,Olivier,DK,,20-Dec-17,3-Jan-18,4-Jan-18,4-Jan-18,10-Jan-18,10-Jan-18,12-Jan-18,,TRUE,FALSE,"hernia, guidelines, pediatrics, critical care","189, 21, 71, 72, 447"
68811,Letter,Sherriff,Helmet usage and head injuries,18-Dec-17,,,,KP: Post only,,,NA,,,,,,,,,,,,TRUE,TRUE,,
170792,Practice,Madan,Bitot spot: early marker for avoidable blindness,18-Aug-17,,10-Oct-17,November 2017,,1,Vicky,Olivier,Olivier,DK,,28-Aug-17,11-Sep-17,13-Sep-17,13-Sep-17,20-Sep-17,21-Sep-17,22-Sep-17,25-Sep-17,FALSE,FALSE,"Bitot's spot, ophthalmology, malnutition, vitamin deficiency","504, 490, 33, 72"
170194,Practice,Matsuura,Thumb and vallecula signs in acute infectious epiglottitis,18-Aug-17,,16-Oct-17,,,1,Lea,Olivier,,DK,,6-Sep-17,12-Sep-17,12-Sep-17,12-Sep-17,25-Sep-17,26-Sep-17,27-Sep-17,28-Sep-17,FALSE,FALSE,"epiglottitis, supraglottitis, infectious disease, otolaryngology, airway obstruction","504, 97, 154, 2"
170694,Commentary,Strang,Reviving a national prevention agenda is key to health care sustainability in Canada,18-Aug-17,,10-Oct-17,,,2,Lea,Mel,Olivier,KP,,19-Aug-17,21-Aug-17,23-Aug-17,23-Aug-17,23-Aug-17,23-Aug-17,24-Aug-17,28-Aug-17,FALSE,FALSE,"Canadian health policy, public health, health economics","170, 165, 113, 465"
170195,Commentary,McMillan,"We need a ""made in Canada"" orphan drug framework",18-Aug-17,,16-Oct-17,,,2,Vicky,Mel,Lea,KP,,18-Aug-17,21-Aug-17,22-Aug-17,22-Aug-17,22-Aug-17,23-Aug-17,28-Aug-17,29-Aug-17,FALSE,FALSE,"Rare diseases, orphan drugs, drug regulation, drugs","186, 465, 185, 113, 456"
733397,Letter,Khamisa,Correction to Ganzoni Formula Provided,18-Aug-17,,,,DK: post. CMAJ editor note to be posted. Correction to follow.,,,,,,,,,,,,,,,TRUE,TRUE,,
69753,Letter,Bradshaw,RE: Resisting influence from agri-food industries on Canada&#039;s'od guide,18-Apr-18,,,,KP: Post and Publish only,1,,Olivier,,,,18-Apr-18,,,,,,,,TRUE,TRUE,,
733083,Letter,Costantini,"About the ""surprise question""",18-Apr-17,,12-Jun-17,July 2017,0,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733086,Letter,Tu,"Response to Gardner, 733075",18-Apr-17,,19-Jun-17,August 2017,"DK: Post, publish and consider for print.",,Lea,Erin,,,,,,,,,,,,TRUE,TRUE,,
733088,Letter,Weiner,COPD and Occam's Razor,18-Apr-17,,17-Jul-17,,,,Lea,Olivier,,,,,,,,,,,,TRUE,TRUE,,
733529,Letter,Stephenson,Healthy interpretation is crucial,17-Oct-17,,20-Feb-18,,DK: Post and Publish only,1,Lea,Olivier,Olivier,DK,,19-Oct-17,18-Jan-18,18-Jan-18,18-Jan-18,19-Jan-18,19-Jan-18,19-Jan-18,23-Jan-18,TRUE,TRUE,,
160938,Practice,Chan,Fluoroquinolone antimicrobial drugs,17-Oct-16,,1-May-17,,,1,Lea,Erin D,Olivier,DK,,17-Oct-16,12-Dec-16,12-Dec-16,12-Dec-16,14-Dec-16,14-Dec-16,19-Dec-16,18-Jan-17,FALSE,FALSE,"Fluoroquinolones, antimicrobials, infections, bacteria, ciprofoxacin, levofloxacin, moxifloxacin","514, 199, 154, 528, 32, 100, 414"
160195,Practice,Semple,Mobile applications for postoperative monitoring after discharge,17-Oct-16,,9-Jan-17,January 2017,,4,Kate B,Olivier,Olivier,DK,NA,25-Oct-16,8-Nov-16,9-Nov-16,9-Nov-16,22-Nov-16,22-Nov-16,25-Nov-16,29-Nov-16,FALSE,FALSE,mobile applications for telemedicine,"167, 93, 92, 96, 343, 517"
170526,Practice,Pastore,"A 15-year-old boy with sickle cell disease, chest pain and respiratory distress",17-Nov-17,,11-Dec-17,January 2018,,2,Lea,Olivier,Erin,,,21-Nov-17,24-Nov-17,24-Nov-17,24-Nov-17,27-Nov-17,27-Nov-17,28-Nov-17,28-Nov-17,FALSE,FALSE,"Sickle cell disease, acute chest syndrome, pain, emergency medicine, hematology, transfusion medicine","516, 76, 2"
